,selling_price,Company,CarName,km_driven,cost/km,engine,max_power,owner,seats,Age,Dealer,Individual,Trustmark Dealer,Automatic,Manual,CNG,Diesel,LPG,Petrol
7153,530000,Ford,Figo,79000,3.4843205574912894,1498,99.0,2,5.0,10,0,1,0,0,1,0,1,0,0
7154,210000,Skoda,Octavia,120000,4.812834224598931,1896,66.0,2,5.0,17,0,1,0,0,1,0,1,0,0
7155,977000,Mahindra,Marazzo,30000,5.202312138728323,1497,121.0,1,8.0,6,0,1,0,0,1,0,1,0,0
7156,440000,Maruti,Wagon,20000,4.875670404680643,998,67.04,1,5.0,7,0,1,0,0,1,0,0,0,1
7157,440000,Maruti,Wagon,17000,4.875670404680643,998,67.04,1,5.0,7,0,1,0,0,1,0,0,0,1
7158,655000,Hyundai,i20,20000,5.376344086021505,1197,81.83,1,5.0,7,0,1,0,0,1,0,0,0,1
7159,295000,Renault,KWID,60000,3.9729837107667856,799,53.3,1,5.0,9,0,1,0,0,1,0,0,0,1
7160,655000,Hyundai,i20,20000,5.376344086021505,1197,81.83,1,5.0,7,0,1,0,0,1,0,0,0,1
7161,65000,Hyundai,Getz,70000,6.666666666666667,1086,66.6,3,5.0,18,0,1,0,0,1,0,0,0,1
7162,1200000,Tata,Hexa,150000,5.113636363636363,2179,153.86,1,7.0,8,0,1,0,0,1,0,1,0,0
7163,1251000,Tata,Hexa,35000,5.113636363636363,2179,153.86,1,7.0,8,0,1,0,0,1,0,1,0,0
7164,200000,Tata,Indigo,60000,3.9079461571862786,1396,69.0,1,5.0,15,0,1,0,0,1,0,1,0,0
7165,750000,Hyundai,i20,40000,4.247286455875413,1396,88.73,1,5.0,9,0,1,0,0,1,0,1,0,0
7166,400000,Maruti,Wagon,60000,2.819548872180451,998,58.16,1,5.0,7,0,1,0,0,1,1,0,0,0
7167,475000,Honda,Amaze,57000,5.617977528089887,1198,86.7,1,5.0,8,0,1,0,0,1,0,0,0,1
7168,110000,Tata,Indigo,120000,5.056179775280898,1405,70.0,2,5.0,13,0,1,0,0,1,0,1,0,0
7169,350000,Renault,KWID,30000,4.34593654932638,999,67.0,1,5.0,8,0,1,0,0,1,0,0,0,1
7170,450000,Maruti,Swift,175000,3.8461538461538463,1248,74.0,1,5.0,9,0,1,0,0,1,0,1,0,0
7171,150000,Tata,Indigo,90000,5.294117647058823,1405,70.0,1,5.0,15,0,1,0,0,1,0,1,0,0
7172,80000,Tata,Indica,110000,5.232558139534884,1396,53.5,2,5.0,16,0,1,0,0,1,0,1,0,0
7173,430000,Hyundai,i20,35000,5.376344086021505,1197,81.83,2,5.0,10,0,1,0,0,1,0,0,0,1
7174,1450000,Toyota,Innova,81000,6.578947368421053,2393,147.8,1,7.0,8,0,1,0,0,1,0,1,0,0
7175,360000,Chevrolet,Cruze,100000,4.918032786885246,1991,147.9,1,5.0,14,0,1,0,0,1,0,1,0,0
7176,1445000,Tata,Hexa,60000,5.113636363636363,2179,153.86,1,7.0,8,0,1,0,1,0,0,1,0,0
7177,670000,Honda,City,60000,3.4615384615384617,1498,98.6,1,5.0,9,0,1,0,0,1,0,1,0,0
7178,2000000,Mercedes-Benz,GLA,70000,7.299270072992701,1991,183.0,1,5.0,9,0,1,0,1,0,0,0,0,1
7180,440000,Honda,Amaze,50000,3.488372093023256,1498,98.6,1,5.0,10,0,1,0,0,1,0,1,0,0
7181,254999,Hyundai,i20,90000,3.9130434782608696,1396,90.0,1,5.0,13,0,1,0,0,1,0,1,0,0
7182,530000,Datsun,GO,65000,5.257623554153523,1198,67.05,1,7.0,7,0,1,0,0,1,0,0,0,1
7183,890000,Mahindra,XUV500,40000,5.625,1997,140.0,2,7.0,9,0,1,0,0,1,0,1,0,0
7184,280000,Volkswagen,Polo,80000,4.077933846850929,1199,73.9,2,5.0,12,0,1,0,0,1,0,1,0,0
7185,725000,Maruti,Swift,35000,4.714757190004715,1197,81.8,1,5.0,8,0,1,0,1,0,0,0,0,1
7186,700000,Mahindra,TUV,30000,4.86749594375338,1493,100.0,1,7.0,9,0,1,0,0,1,0,1,0,0
7187,90000,Maruti,Zen,70000,5.4945054945054945,998,67.1,1,5.0,18,0,1,0,0,1,0,0,0,1
7188,287000,Hyundai,i10,100000,5.047955577990914,1086,68.05,2,5.0,10,0,1,0,0,1,0,0,0,1
7189,1380000,Hyundai,Creta,55000,6.756756756756756,1591,121.3,1,5.0,7,0,1,0,1,0,0,0,0,1
7190,750000,Toyota,Innova,80000,6.928406466512702,2494,100.6,2,7.0,12,0,1,0,0,1,0,1,0,0
7191,650000,Hyundai,Verna,40000,5.737234652897303,1396,105.5,1,5.0,9,0,1,0,0,1,0,0,0,1
7192,240000,Maruti,Wagon,108916,4.875670404680643,998,67.04,2,5.0,12,0,1,0,0,1,0,0,0,1
7193,290000,Hyundai,EON,40000,4.739336492890995,814,55.2,2,5.0,12,0,1,0,0,1,0,0,0,1
7194,229999,Hyundai,EON,80000,4.739336492890995,814,55.2,1,5.0,11,0,1,0,0,1,0,0,0,1
7195,1000000,Honda,City,50000,3.4615384615384617,1498,98.6,2,5.0,9,0,1,0,0,1,0,1,0,0
7196,200000,Hyundai,Santro,90000,5.580357142857142,1086,62.1,2,5.0,13,0,1,0,0,1,0,0,0,1
7197,90000,Maruti,Alto,70000,5.0761421319796955,796,46.3,4,5.0,21,0,1,0,0,1,0,0,0,1
7198,330000,Hyundai,i20,90000,3.9130434782608696,1396,90.0,1,5.0,13,0,1,0,0,1,0,1,0,0
7199,200000,Maruti,Ritz,70000,4.265402843601896,1248,73.9,1,5.0,16,0,1,0,0,1,0,1,0,0
7200,420000,Mahindra,KUV,31000,3.5545023696682465,1198,77.0,1,6.0,7,0,1,0,0,1,0,1,0,0
7201,260000,Maruti,Swift,120000,4.66321243523316,1248,73.9,2,5.0,16,0,1,0,0,1,0,1,0,0
7202,590000,Hyundai,i20,40000,5.376344086021505,1197,81.83,1,5.0,9,0,1,0,0,1,0,0,0,1
7203,545000,Maruti,Swift,180000,3.5714285714285716,1248,74.0,1,5.0,10,0,1,0,0,1,0,1,0,0
7204,210000,Maruti,Wagon,90000,5.291005291005291,998,67.1,2,5.0,14,0,1,0,0,1,0,0,0,1
7205,185000,Honda,City,110000,5.649717514124294,1497,78.0,2,5.0,17,0,1,0,0,1,0,0,0,1
7206,125000,Maruti,Wagon,59000,5.291005291005291,998,67.1,2,5.0,19,0,1,0,0,1,0,0,0,1
7207,280000,Hyundai,EON,60000,4.739336492890995,814,55.2,2,5.0,11,0,1,0,0,1,0,0,0,1
7209,98000,Maruti,Wagon,70000,5.291005291005291,998,67.1,2,5.0,20,0,1,0,0,1,0,0,0,1
7210,100000,Tata,Indica,190000,5.294117647058823,1405,71.0,1,5.0,16,0,1,0,0,1,0,1,0,0
7211,250000,Mahindra,Verito,180000,4.326923076923077,1461,64.1,1,5.0,12,0,1,0,0,1,0,1,0,0
7212,750000,Toyota,Fortuner,150000,7.826086956521739,2982,171.0,2,7.0,15,0,1,0,0,1,0,1,0,0
7213,160000,Chevrolet,Optra,130000,5.447941888619855,1991,123.7,2,5.0,18,0,1,0,0,1,0,1,0,0
7214,509999,Hyundai,Verna,120000,4.032258064516129,1582,126.3,2,5.0,12,0,1,0,1,0,0,1,0,0
7215,95000,Tata,Indica,80000,5.033557046979866,1396,52.8,2,5.0,16,0,1,0,0,1,0,1,0,0
7216,525000,Hyundai,Verna,80000,4.032258064516129,1582,126.32,2,5.0,11,0,1,0,0,1,0,1,0,0
7217,278000,Datsun,RediGO,20000,4.444444444444445,999,67.0,1,5.0,8,0,1,0,0,1,0,0,0,1
7218,50000,Maruti,800,60000,6.211180124223602,796,37.0,2,4.0,28,0,1,0,0,1,0,0,0,1
7219,254999,Volkswagen,Polo,120000,4.077933846850929,1199,73.9,3,5.0,14,0,1,0,0,1,0,1,0,0
7220,675000,Maruti,Swift,10000,4.714757190004715,1197,81.8,1,5.0,6,0,1,0,0,1,0,0,0,1
7221,600000,Maruti,Swift,147000,3.3847311019180144,1248,74.0,2,5.0,9,0,1,0,0,1,0,1,0,0
7222,950000,Maruti,S-Cross,51000,3.585657370517928,1248,88.5,1,5.0,7,0,1,0,0,1,0,1,0,0
7223,229999,Honda,City,60000,5.649717514124294,1497,78.0,3,5.0,18,0,1,0,0,1,0,0,0,1
7224,600000,Toyota,Innova,220000,7.03125,2494,102.0,1,8.0,16,0,1,0,0,1,0,1,0,0
7225,330000,Maruti,Alto,20000,4.048582995951417,796,47.3,1,5.0,8,0,1,0,0,1,0,0,0,1
7226,350000,Maruti,Alto,40000,4.175365344467641,998,67.05,1,5.0,8,0,1,0,0,1,0,0,0,1
7227,560000,Volkswagen,Polo,35000,6.172839506172839,1199,74.0,1,5.0,9,0,1,0,0,1,0,0,0,1
7228,440000,Maruti,Wagon,30000,4.875670404680643,998,67.04,1,5.0,8,0,1,0,0,1,0,0,0,1
7229,220000,Maruti,A-Star,90000,5.2631578947368425,998,66.1,2,5.0,14,0,1,0,0,1,0,0,0,1
7230,750000,Maruti,Swift,110000,3.1690140845070425,1248,74.02,2,5.0,8,0,1,0,0,1,0,1,0,0
7231,800000,Mahindra,XUV500,140000,5.960264900662252,2179,140.0,1,7.0,10,0,1,0,0,1,0,1,0,0
7232,59259,Tata,Indica,104000,5.232558139534884,1396,53.5,2,5.0,18,0,1,0,0,1,0,1,0,0
7233,740000,Maruti,Baleno,9000,4.672897196261682,1197,83.1,1,5.0,7,0,1,0,1,0,0,0,0,1
7234,570000,Maruti,Ignis,19000,4.786979415988511,1197,81.8,2,5.0,6,0,1,0,1,0,0,0,0,1
7235,430000,Maruti,Wagon,20000,4.875670404680643,998,67.0,1,5.0,8,0,1,0,1,0,0,0,0,1
7236,800000,Maruti,Vitara,70000,3.7037037037037037,1248,88.5,1,5.0,9,0,1,0,0,1,0,1,0,0
7237,450000,Hyundai,Grand,53000,3.75,1120,70.0,1,5.0,10,0,1,0,0,1,0,1,0,0
7238,420000,Maruti,Swift,105000,3.8461538461538463,1248,74.0,2,5.0,12,0,1,0,0,1,0,1,0,0
7239,750000,Mahindra,Thar,16000,4.983388704318937,2523,63.0,1,7.0,10,0,1,0,0,1,0,1,0,0
7240,780000,Maruti,Baleno,7200,4.739336492890995,998,100.5,1,5.0,6,0,1,0,0,1,0,0,0,1
7241,320000,Volkswagen,Polo,77000,4.077933846850929,1199,73.9,2,5.0,14,0,1,0,0,1,0,1,0,0
7242,690000,Mahindra,KUV,40000,3.5545023696682465,1198,77.0,1,6.0,8,0,1,0,0,1,0,1,0,0
7243,375000,Maruti,Swift,70000,4.66321243523316,1248,73.9,2,5.0,13,0,1,0,0,1,0,1,0,0
7244,620000,Ford,Figo,50000,5.518763796909492,1196,86.8,1,5.0,8,0,1,0,0,1,0,0,0,1
7245,300000,Hyundai,Santro,85000,4.83271375464684,1086,62.1,1,5.0,10,0,1,0,0,1,0,0,1,0
7246,370000,Maruti,Eeco,58000,6.506180871828237,1196,73.0,2,7.0,9,0,1,0,0,1,0,0,0,1
7247,770000,Mahindra,Thar,85000,5.438066465256798,2498,105.0,1,7.0,12,0,1,0,0,1,0,1,0,0
7248,500000,Hyundai,Xcent,65000,5.2356020942408374,1197,81.86,1,5.0,11,0,1,0,0,1,0,0,0,1
7249,450000,Mahindra,KUV,120000,3.5545023696682465,1198,77.0,1,6.0,8,0,1,0,0,1,0,1,0,0
7250,195000,Hyundai,Santro,50000,5.580357142857142,1086,62.1,2,5.0,12,0,1,0,0,1,0,0,0,1
7251,472000,Maruti,Wagon,30000,4.875670404680643,998,67.0,1,5.0,7,0,1,0,1,0,0,0,0,1
7252,250000,Maruti,Alto,58000,4.175365344467641,998,67.05,2,5.0,11,0,1,0,0,1,0,0,0,1
7253,165000,Chevrolet,Beat,70000,3.5377358490566038,936,57.6,2,5.0,14,0,1,0,0,1,0,1,0,0
7254,525000,Tata,Zest,110000,4.358353510895884,1248,88.7,2,5.0,7,0,1,0,0,1,0,1,0,0
7255,145000,Maruti,Wagon,65000,5.291005291005291,998,67.1,3,5.0,22,0,1,0,0,1,0,0,0,1
7256,325000,Tata,Indica,100000,4.0358744394618835,1248,88.8,1,5.0,12,0,1,0,0,1,0,1,0,0
7257,660000,Mahindra,Bolero,60000,5.454545454545454,1493,70.0,2,7.0,8,0,1,0,0,1,0,1,0,0
7258,310000,Ford,Classic,90000,4.573170731707317,1399,67.0,2,5.0,11,0,1,0,0,1,0,1,0,0
7259,250000,Mahindra,Bolero,200000,6.61764705882353,2523,63.0,1,7.0,17,0,1,0,0,1,0,1,0,0
7260,330000,Ford,Classic,100000,4.573170731707317,1399,67.0,2,5.0,11,0,1,0,0,1,0,1,0,0
7261,250000,Ford,Figo,80000,4.5,1399,68.0,2,5.0,13,0,1,0,0,1,0,1,0,0
7262,650000,Mahindra,NuvoSport,60000,5.157593123209169,1493,100.0,1,7.0,8,0,1,0,1,0,0,1,0,0
7263,305000,Maruti,Alto,40000,4.175365344467641,998,67.05,1,5.0,9,0,1,0,0,1,0,0,0,1
7264,600000,Maruti,Ciaz,50000,3.4338038916444105,1248,88.5,1,5.0,10,0,1,0,0,1,0,1,0,0
7265,280000,Maruti,Wagon,110000,4.875670404680643,998,67.04,1,5.0,10,0,1,0,0,1,0,0,0,1
7266,153000,Tata,Indigo,50000,3.8184132371658888,1396,70.0,2,5.0,14,0,1,0,0,1,0,1,0,0
7267,700000,Mahindra,TUV,30000,4.86749594375338,1493,100.0,1,7.0,7,0,1,0,0,1,0,1,0,0
7268,325000,Renault,KWID,40000,3.9729837107667856,799,53.3,1,5.0,8,0,1,0,0,1,0,0,0,1
7269,305000,Maruti,Alto,40000,4.175365344467641,998,67.05,1,5.0,9,0,1,0,0,1,0,0,0,1
7270,155000,Maruti,800,70000,6.211180124223602,796,37.0,2,4.0,19,0,1,0,0,1,0,0,0,1
7271,235000,Maruti,Alto,80000,4.780114722753345,998,67.1,3,5.0,13,0,1,0,0,1,0,0,0,1
7273,500000,Maruti,Swift,15000,4.901960784313726,1197,81.8,1,5.0,9,0,1,0,0,1,0,0,0,1
7274,120000,Mahindra,Bolero,150000,6.61764705882353,2523,63.0,2,7.0,21,0,1,0,0,1,0,1,0,0
7276,675000,Skoda,Rapid,88000,4.1551246537396125,1498,103.52,1,5.0,9,1,0,0,1,0,0,1,0,0
7277,950000,Toyota,Innova,80000,6.928406466512702,2494,100.6,1,7.0,11,1,0,0,0,1,0,1,0,0
7278,1051000,Mahindra,XUV500,59865,5.960264900662252,2179,152.87,1,7.0,7,1,0,0,0,1,0,1,0,0
7279,591000,Volkswagen,Polo,60000,4.187994416007446,1498,108.5,1,5.0,9,1,0,0,0,1,0,1,0,0
7280,585000,Hyundai,i20,72000,3.992901508429459,1396,88.73,1,5.0,10,1,0,0,0,1,0,1,0,0
7281,1025000,Honda,City,68140,5.555555555555555,1497,117.6,1,5.0,8,1,0,0,1,0,0,0,0,1
7282,450000,Maruti,Swift,53190,3.1690140845070425,1248,74.0,1,5.0,11,1,0,0,0,1,0,1,0,0
7283,484999,Hyundai,i20,70100,3.992901508429459,1396,88.73,1,5.0,11,1,0,0,0,1,0,1,0,0
7284,650000,Honda,Jazz,47725,3.2967032967032965,1498,98.6,1,5.0,7,1,0,0,0,1,0,1,0,0
7285,434999,Maruti,Swift,70195,3.1690140845070425,1248,74.02,2,5.0,11,1,0,0,0,1,0,1,0,0
7286,195000,Ford,Figo,77395,4.5,1399,68.0,2,5.0,14,1,0,0,0,1,0,1,0,0
7287,1000000,Mahindra,Marazzo,17000,5.202312138728323,1497,121.0,1,8.0,6,1,0,0,0,1,0,1,0,0
7288,650000,Hyundai,Elantra,64000,6.155950752393982,1498,113.42,1,5.0,12,1,0,0,1,0,0,1,0,0
7289,190000,Chevrolet,Beat,74321,3.5377358490566038,936,56.3,1,5.0,11,1,0,0,0,1,0,1,0,0
7290,409999,Maruti,Swift,80235,3.1690140845070425,1248,74.02,2,5.0,12,1,0,0,0,1,0,1,0,0
7291,1050000,Hyundai,Creta,77150,5.29100529100529,1582,126.2,1,5.0,9,1,0,0,1,0,0,1,0,0
7292,651000,Volkswagen,Vento,69000,4.063205417607223,1498,108.6,1,5.0,10,1,0,0,1,0,0,1,0,0
7293,650000,Maruti,SX4,57000,3.8054968287526427,1248,88.5,1,5.0,10,1,0,0,0,1,0,1,0,0
7294,750000,Skoda,Rapid,89000,4.257332071901608,1498,103.6,1,5.0,8,1,0,0,0,1,0,1,0,0
7295,799000,Volkswagen,Passat,61100,6.293706293706293,1968,140.0,1,5.0,13,1,0,0,1,0,0,1,0,0
7296,355000,Skoda,Octavia,116000,4.812834224598931,1896,66.0,1,5.0,15,0,1,0,0,1,0,1,0,0
7297,600000,Hyundai,Verna,80000,3.765690376569038,1582,126.32,1,5.0,10,0,1,0,0,1,0,1,0,0
7298,685000,Maruti,Swift,26000,3.1690140845070425,1248,74.0,1,5.0,7,0,1,0,0,1,0,1,0,0
7299,509999,Maruti,Swift,100000,3.1690140845070425,1248,74.0,1,5.0,7,0,1,0,0,1,0,1,0,0
7300,150000,Maruti,Alto,82300,2.7953783078643313,796,38.4,2,5.0,13,0,1,0,0,1,1,0,0,0
7301,650000,Maruti,Swift,82050,4.66321243523316,1248,73.9,1,5.0,8,0,1,0,0,1,0,1,0,0
7303,675000,Mahindra,XUV500,120000,5.960264900662252,2179,140.0,2,7.0,13,0,1,0,0,1,0,1,0,0
7304,319000,Renault,KWID,30000,4.159733777038269,999,67.0,1,5.0,7,0,1,0,1,0,0,0,0,1
7305,640000,Honda,Amaze,6000,5.128205128205129,1199,88.76,1,5.0,6,0,1,0,0,1,0,0,0,1
7306,650000,Hyundai,i20,30000,5.376344086021505,1197,81.83,1,5.0,8,0,1,0,0,1,0,0,0,1
7307,650000,Maruti,Ertiga,70000,4.333172845450169,1248,88.76,1,7.0,10,0,1,0,0,1,0,1,0,0
7308,155000,Maruti,Alto,70000,2.7953783078643313,796,38.4,2,5.0,15,0,1,0,0,1,1,0,0,0
7309,650000,Maruti,Ertiga,70000,4.333172845450169,1248,88.76,1,7.0,10,0,1,0,0,1,0,1,0,0
7310,175000,Maruti,Swift,120000,5.056179775280898,1248,75.0,1,5.0,17,0,1,0,0,1,0,1,0,0
7311,375000,Hyundai,Grand,76000,3.75,1120,70.0,3,5.0,11,0,1,0,0,1,0,1,0,0
7312,430000,Hyundai,Grand,80000,3.75,1120,70.0,2,5.0,11,0,1,0,0,1,0,1,0,0
7313,65000,Tata,Indica,110000,5.232558139534884,1396,53.5,2,5.0,17,0,1,0,0,1,0,1,0,0
7314,150000,Hyundai,Accent,70000,7.575757575757576,1495,94.0,3,5.0,16,0,1,0,0,1,0,0,0,1
7315,620000,Hyundai,i20,13000,5.817335660267597,1197,81.86,1,5.0,6,0,1,0,0,1,0,0,0,1
7316,250000,Ford,Classic,60000,7.097232079488999,1596,99.6,2,5.0,12,0,1,0,0,1,0,0,0,1
7317,275000,Maruti,Ritz,165000,4.265402843601896,1248,73.9,1,5.0,14,0,1,0,0,1,0,1,0,0
7318,454000,Chevrolet,Tavera,120000,6.627393225331369,2499,72.4,2,10.0,12,0,1,0,0,1,0,1,0,0
7319,600000,Mahindra,TUV,30000,4.86749594375338,1493,100.0,2,7.0,8,0,1,0,0,1,0,1,0,0
7320,400000,Volkswagen,Vento,100000,4.381694255111976,1598,103.6,2,5.0,14,0,1,0,0,1,0,1,0,0
7321,180000,Mahindra,Renault,187000,4.6875,1461,65.0,2,5.0,18,0,1,0,0,1,0,1,0,0
7322,750000,Maruti,Vitara,70000,3.7037037037037037,1248,88.5,1,5.0,9,0,1,0,0,1,0,1,0,0
7323,500000,Maruti,Swift,40000,4.901960784313726,1197,81.8,1,5.0,9,0,1,0,0,1,0,0,0,1
7324,2825000,Audi,Q3,22000,5.72155117609663,1968,174.33,1,5.0,8,1,0,0,1,0,0,1,0,0
7325,2125000,Honda,Civic,5500,3.3582089552238803,1597,118.0,1,5.0,5,1,0,0,0,1,0,1,0,0
7326,3350000,BMW,X1,18000,4.587155963302752,1998,190.0,1,5.0,7,1,0,0,1,0,0,1,0,0
7327,840000,Honda,Jazz,1500,5.4945054945054945,1199,88.7,1,5.0,6,0,1,0,1,0,0,0,0,1
7328,1000000,Honda,Mobilio,46000,3.673469387755102,1498,98.6,1,7.0,10,0,1,0,0,1,0,1,0,0
7329,740000,Maruti,Baleno,24400,3.2858707557502735,1248,74.0,1,5.0,8,0,1,0,0,1,0,1,0,0
7330,1290000,Volkswagen,Vento,29899,4.063205417607223,1498,108.6,1,5.0,7,1,0,0,1,0,0,1,0,0
7331,1800000,Toyota,Innova,20000,7.922535211267606,2755,171.5,1,8.0,7,1,0,0,1,0,0,1,0,0
7332,775000,Hyundai,Grand,2000,4.830917874396135,1197,81.86,1,5.0,5,1,0,0,0,1,0,0,0,1
7333,695000,Renault,Lodgy,34000,4.277566539923955,1461,83.8,1,8.0,8,1,0,0,0,1,0,1,0,0
7334,730000,Hyundai,Elite,31000,5.74712643678161,1197,81.86,1,5.0,7,1,0,0,1,0,0,0,0,1
7335,1295000,Chevrolet,Trailblazer,46000,7.860262008733625,2776,197.2,2,7.0,9,1,0,0,1,0,0,1,0,0
7336,1160000,Isuzu,MU,121000,7.450331125827814,2999,161.0,1,7.0,9,1,0,0,1,0,0,1,0,0
7338,540000,Hyundai,Santro,7000,4.926108374384237,1086,68.0,1,5.0,7,1,0,0,0,1,0,0,0,1
7339,434999,Maruti,Celerio,10000,4.329004329004329,998,67.04,1,5.0,9,1,0,0,1,0,0,0,0,1
7340,4600000,Mercedes-Benz,GL-Class,6000,5.027932960893855,2143,170.0,1,5.0,7,1,0,0,1,0,0,1,0,0
7341,910000,Force,Gurkha,20000,5.294117647058823,2596,80.8,1,5.0,7,1,0,0,0,1,0,1,0,0
7342,850000,Hyundai,Creta,59235,4.575495678698525,1582,126.2,1,5.0,10,1,0,0,0,1,0,1,0,0
7343,5800000,BMW,X4,21000,5.363528009535161,1995,190.0,1,5.0,6,1,0,0,1,0,0,1,0,0
7344,520000,Honda,Amaze,48000,3.488372093023256,1498,98.6,1,5.0,11,0,1,0,0,1,0,1,0,0
7345,650000,Mahindra,Xylo,114000,6.0200668896321075,2489,93.7,1,7.0,7,0,1,0,0,1,0,1,0,0
7346,430000,Maruti,Swift,120000,4.66321243523316,1248,73.9,2,5.0,14,0,1,0,0,1,0,1,0,0
7347,360000,Hyundai,i20,144000,4.109589041095891,1396,88.8,1,5.0,12,0,1,0,0,1,0,1,0,0
7348,350000,Hyundai,i20,144000,4.109589041095891,1396,88.8,1,5.0,12,0,1,0,0,1,0,1,0,0
7349,791000,Maruti,Vitara,190000,3.7037037037037037,1248,88.5,1,5.0,9,0,1,0,0,1,0,1,0,0
7350,950000,Toyota,Innova,190000,6.928406466512702,2494,100.6,2,7.0,10,0,1,0,0,1,0,1,0,0
7351,690000,Maruti,Swift,20000,3.1690140845070425,1248,74.0,1,5.0,6,0,1,0,0,1,0,1,0,0
7352,860000,Hyundai,Verna,40000,4.090909090909091,1582,126.2,2,5.0,8,0,1,0,0,1,0,1,0,0
7353,371000,Maruti,Swift,100000,4.66321243523316,1248,73.9,1,5.0,13,0,1,0,0,1,0,1,0,0
7354,45000,Tata,Indica,60000,5.357142857142857,1405,68.0,2,5.0,17,0,1,0,0,1,0,1,0,0
7355,55000,Ford,Fiesta,201000,5.056179775280898,1399,68.0,1,5.0,19,0,1,0,0,1,0,1,0,0
7356,240000,Volkswagen,Vento,110000,4.381694255111976,1598,103.6,1,5.0,14,0,1,0,0,1,0,1,0,0
7357,495000,Maruti,Swift,77215,3.5714285714285716,1248,74.0,2,5.0,11,0,1,0,0,1,0,1,0,0
7359,671000,Honda,Jazz,48228,5.347593582887701,1199,88.7,1,5.0,10,1,0,0,0,1,0,0,0,1
7360,693000,Maruti,Swift,58559,3.5714285714285716,1248,74.0,1,5.0,8,1,0,0,0,1,0,1,0,0
7362,802999,Honda,City,50856,3.4615384615384617,1498,98.6,1,5.0,9,1,0,0,0,1,0,1,0,0
7363,890000,Honda,City,18300,5.617977528089887,1497,117.3,1,5.0,8,0,1,0,0,1,0,0,0,1
7364,495000,Maruti,Swift,59292,3.1690140845070425,1248,74.0,1,5.0,10,1,0,0,0,1,0,1,0,0
7365,545000,Maruti,Celerio,10000,4.329004329004329,998,67.04,1,5.0,7,1,0,0,1,0,0,0,0,1
7366,775000,Maruti,Baleno,21147,4.672897196261682,1197,83.1,1,5.0,7,1,0,0,1,0,0,0,0,1
7367,925000,Honda,City,69000,3.515625,1498,97.9,1,5.0,8,1,0,0,0,1,0,1,0,0
7368,1450000,Mahindra,Marazzo,10000,5.202312138728323,1497,121.0,1,7.0,6,0,1,0,0,1,0,1,0,0
7369,790000,Maruti,Swift,16000,3.1690140845070425,1248,74.0,1,5.0,7,1,0,0,1,0,0,1,0,0
7370,1789999,Toyota,Innova,36000,6.578947368421053,2393,147.8,1,8.0,8,1,0,0,0,1,0,1,0,0
7371,620000,Maruti,Baleno,37000,4.75963826749167,1197,81.8,1,5.0,8,1,0,0,0,1,0,0,0,1
7372,375000,Maruti,Celerio,61173,3.2585083272990585,793,47.0,1,5.0,9,1,0,0,0,1,0,1,0,0
7374,2450000,Audi,A4,30000,4.931506849315069,1968,187.74,1,5.0,9,1,0,0,1,0,0,1,0,0
7375,850000,Mahindra,XUV500,75000,5.960264900662252,2179,140.0,1,7.0,11,1,0,0,0,1,0,1,0,0
7376,750000,Maruti,Baleno,51000,5.112474437627812,1197,81.8,1,5.0,8,1,0,0,1,0,0,0,0,1
7377,775000,Maruti,Baleno,17000,4.75963826749167,1197,81.8,1,5.0,7,1,0,0,0,1,0,0,0,1
7378,260000,Maruti,Swift,100000,5.056179775280898,1248,75.0,2,5.0,17,0,1,0,0,1,0,1,0,0
7379,2000000,Audi,A6,35000,5.090497737556561,1968,174.33,2,5.0,12,0,1,0,1,0,0,1,0,0
7380,300000,Hyundai,EON,10000,4.739336492890995,814,55.2,1,5.0,8,0,1,0,0,1,0,0,0,1
7381,1300000,Mahindra,XUV500,91567,5.625,2179,140.0,3,7.0,9,0,1,0,1,0,0,1,0,0
7382,380000,Maruti,Celerio,50000,4.329004329004329,998,67.04,1,5.0,8,0,1,0,0,1,0,0,0,1
7383,480000,Hyundai,Grand,60000,5.291005291005291,1197,81.86,1,5.0,8,0,1,0,0,1,0,0,0,1
7384,240000,Maruti,Alto,35000,4.397537379067723,796,47.3,2,5.0,9,0,1,0,0,1,0,0,0,1
7385,500000,Hyundai,Verna,33400,5.737234652897303,1396,105.5,1,5.0,11,0,1,0,0,1,0,0,0,1
7386,420000,Maruti,Swift,36000,4.901960784313726,1197,83.11,1,5.0,10,0,1,0,0,1,0,0,0,1
7387,130000,Ford,Figo,180000,4.5,1399,68.0,2,5.0,14,0,1,0,0,1,0,1,0,0
7388,110000,Maruti,Alto,80000,4.780114722753345,998,67.1,1,5.0,13,0,1,0,0,1,0,0,0,1
7389,120000,Maruti,Alto,120000,5.0761421319796955,796,46.3,2,5.0,18,0,1,0,0,1,0,0,0,1
7390,700000,Maruti,Swift,80000,3.1690140845070425,1248,74.02,1,5.0,8,0,1,0,1,0,0,1,0,0
7391,550000,Maruti,Swift,120000,3.1690140845070425,1248,74.02,1,5.0,7,0,1,0,0,1,0,1,0,0
7392,190000,Tata,Indigo,110000,4.714510214772132,1405,69.01,2,5.0,11,0,1,0,0,1,0,1,0,0
7393,665000,Toyota,Etios,70000,3.8151759220008477,1364,67.04,1,5.0,7,0,1,0,0,1,0,1,0,0
7394,445000,Mahindra,Xylo,120000,6.0200668896321075,2489,93.7,2,7.0,11,0,1,0,0,1,0,1,0,0
7395,340000,Hyundai,i20,92686,4.109589041095891,1396,88.76,2,5.0,13,1,0,0,0,1,0,1,0,0
